full_text,tweet_id,created_at,screen_name,original_user_id,retweeted_user_ID,collected_at,reply_to_id,reply_to_user,expandedURL
@beachblond52 https://t.co/5wkh1OjJCN,1.688296482439336e+18,2023-08-06 21:10:23+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.025912,1.6882825573793956e+18,2155207283.0,[]
@RichardAngwin https://t.co/rv1tFl3OVK,1.6882944888027873e+18,2023-08-06 21:02:27+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.025948,1.6881544524804792e+18,459269265.0,[]
@Mindcite_US @hopenothate @StevieVanZandt @_SJPeace_ https://t.co/hARm1A0XKe,1.688293188417593e+18,2023-08-06 20:57:17+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.025963,1.6882191316847452e+18,4765169125.0,[]
@BraddrofliT https://t.co/m18IUD43OL,1.6882911571622257e+18,2023-08-06 20:49:13+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.025991,1.687933120191017e+18,1.186076316786815e+18,[]
@VABVOX https://t.co/u6V6ggvuEW,1.6882894695001375e+18,2023-08-06 20:42:31+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.025999,1.6882744508929352e+18,138168339.0,[]
@Longjacket2 https://t.co/q7Cr9wrZSX,1.6882857006789632e+18,2023-08-06 20:27:32+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026034,1.6882591529618186e+18,1.514214619178582e+18,[]
@imaproudliberal @MichaelArt123 https://t.co/xhfC1jDYvz,1.688284167648297e+18,2023-08-06 20:21:27+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026041,1.6882573016588984e+18,35680171.0,[]
@DoctorHenryCT He was allowed too much for too long... https://t.co/vzrvbrW4yU,1.6882836589840056e+18,2023-08-06 20:19:25+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026062,1.6882761985461576e+18,2385660031.0,[]
"@guyofradelaide I start each and every morning with Glenn's newest episode of ""justice matters"" on YT 
and a big mug of coffee
and I am very proud to be one of the German members of Team Justice.",1.688281879730942e+18,2023-08-06 20:12:21+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026076,1.6880503571995853e+18,1.4970146676797604e+18,[]
"@RikHavic As  far as we know, Hitler did not personally kill anyone. He was known to  be somewhat squeamish and did not even have the nerve to visit his own  death camps as he had no desire to see what went on there.
But still he was responsible, kind regards from Germany",1.688279609748394e+18,2023-08-06 20:03:20+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026091,1.688266691065561e+18,1.3664469429229568e+18,[]
@ogden_robyn Putin says he is a great kisser... https://t.co/q2PBe1qlK1,1.6882766361588572e+18,2023-08-06 19:51:31+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026113,1.687959703681479e+18,1.1121422287496068e+18,[]
@DCelesteSpencer https://t.co/q1mOQOCeyJ,1.6882718816174572e+18,2023-08-06 19:32:37+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026154,1.6882465825027154e+18,1.3270607775687557e+18,[]
"@DCelesteSpencer They have always used the words ""socialism"" or ""communism"" just to scare their uneducated voters into voting for them... https://t.co/rGSPXjj9PK",1.6882715426003026e+18,2023-08-06 19:31:16+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026161,1.6882465825027154e+18,1.3270607775687557e+18,[]
@SunMonkey61 @PrezLives2022 https://t.co/YvzcV3BWc7,1.6882669784425554e+18,2023-08-06 19:13:08+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026189,1.688033293047042e+18,21272158.0,[]
@robertscribbler @PrezLives2022 @S3333Angel @POTUS https://t.co/YHJYuGAq1t,1.6882668352364503e+18,2023-08-06 19:12:34+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026197,1.6879499658159268e+18,2718501.0,[]
@JoJoFromJerz https://t.co/VAv1V6Z3KN,1.6882643804655247e+18,2023-08-06 19:02:49+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026238,1.6882033111349576e+18,8.188931149790618e+17,[]
"@KJNO816 I would never insult cute little puppies, to me he looks like that 👇 https://t.co/oXwqjR7ajs",1.6882574665117983e+18,2023-08-06 18:35:20+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026279,1.6882483956964065e+18,1.1621651164370084e+18,[]
@Anxsks Yep! https://t.co/gAbtbVQgZT,1.6882546663357809e+18,2023-08-06 18:24:13+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026296,1.688158408812487e+18,1.328535179166503e+18,[]
@NickKnudsenUS Every single time https://t.co/cDfPQCAuyH,1.6882539045662474e+18,2023-08-06 18:21:11+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026308,1.6881827640074732e+18,7.989537019729388e+17,[]
"@JoJoFromJerz Tfg hates dogs, I wonder why? https://t.co/EKs9lXV4DV",1.688252879109251e+18,2023-08-06 18:17:07+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026319,1.688226653493674e+18,8.188931149790618e+17,[]
@MarkAiton2 @BetsyRi66304373 https://t.co/MQhFBcI1YH,1.688248471575298e+18,2023-08-06 17:59:36+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026340,1.688195250123321e+18,8.565569781344338e+17,[]
@CrunkDweetings https://t.co/OSCKF4hLAd,1.688247987258966e+18,2023-08-06 17:57:40+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026347,1.6880512374117704e+18,1.5611324664291246e+18,[]
@TrumpluvsObama https://t.co/vSm2rToEaH,1.688244122891526e+18,2023-08-06 17:42:19+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026416,1.6882278013868728e+18,28803986.0,[]
@AZ_Brittney https://t.co/5NfFnXadwY,1.688241487677436e+18,2023-08-06 17:31:51+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026443,1.6882231852156357e+18,1424033022.0,[]
"@BeschlossDC He has already sung...
https://t.co/Zi0Zfvi7kr",1.688239825898406e+18,2023-08-06 17:25:15+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026449,1.6879467622442844e+18,874916178.0,"[{'url': 'https://t.co/Zi0Zfvi7kr', 'expanded_url': 'https://www.youtube.com/watch?v=Kqa9Mg2YdiY', 'display_url': 'youtube.com/watch?v=Kqa9Mg…', 'indices': [36, 59]}]"
@EvolvingEmpathy https://t.co/p1Qrv7ckHD,1.688237320649003e+18,2023-08-06 17:15:17+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026460,1.6882276045105193e+18,1.471975710625448e+18,[]
@martycomroe @WordswithSteph @LoflinMichelle https://t.co/wWt5XpqhxY,1.6882365327028593e+18,2023-08-06 17:12:09+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026470,1.6882357228584346e+18,19842272.0,[]
"@shillman1 ""Donald is the weakest person I've ever met in my life,"" Mary Trump says about former President Trump. ""And yet, he has been able to find people even weaker than he is whom he is able to bend to his will.""",1.688234367204606e+18,2023-08-06 17:03:33+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026487,1.6881730468911557e+18,19846330.0,[]
"@BeschlossDC He cannot shut his big mouth, he just can't! https://t.co/QKUelcsoO9",1.68823136669184e+18,2023-08-06 16:51:38+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026508,1.687963513740804e+18,874916178.0,[]
@John_the_L @BeschlossDC @lucindy24 For much too many years... https://t.co/geAg8CwdKm,1.6882307976589926e+18,2023-08-06 16:49:22+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026514,1.6879996138261135e+18,8.615710699787223e+17,[]
@rfloyd7 https://t.co/W5UkfvvwMX,1.6882292561055089e+18,2023-08-06 16:43:15+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026541,1.6882122375492936e+18,1315651261.0,[]
"@atrupar Apparently, the justice system is not a wish-granting factory.",1.688225674996183e+18,2023-08-06 16:29:01+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026547,1.688206370535854e+18,288277167.0,[]
@BeschlossDC Nope! https://t.co/VHt4DQQ4D2,1.6882239427611812e+18,2023-08-06 16:22:08+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026558,1.68800831313954e+18,874916178.0,[]
@adTumbler @DemocraticDaisy @gloriaf29260631 @BeschlossDC https://t.co/2T4aPYYtfZ,1.6882216380581806e+18,2023-08-06 16:12:58+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026569,1.688191942717227e+18,2875285088.0,[]
@DemocraticDaisy @BeschlossDC https://t.co/GOZOEfsZX0,1.688221459372454e+18,2023-08-06 16:12:16+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026575,1.688025898321367e+18,1.4443783802672292e+18,[]
@perry_ron https://t.co/zaieh98I1J,1.6882191564311716e+18,2023-08-06 16:03:07+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026591,1.6882089072844268e+18,9.757436100533658e+17,"[{'url': 'https://t.co/zaieh98I1J', 'expanded_url': 'https://www.youtube.com/watch?v=R82XGJV_nkU', 'display_url': 'youtube.com/watch?v=R82XGJ…', 'indices': [11, 34]}]"
"@JaneotN Oh, shut up, potato-head! https://t.co/0WDsNmAKiW",1.688218683611472e+18,2023-08-06 16:01:14+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026597,1.6881756042632233e+18,1.232178302581969e+18,[]
@ZaleskiLuke https://t.co/pPUdmmiiPV,1.6882179453091553e+18,2023-08-06 15:58:18+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026602,1.6881290709014036e+18,1488026569.0,[]
@hana___anah @glennkirschner2 Wouldn't it be wonderful? https://t.co/lVkCpscaMU,1.6882178203356529e+18,2023-08-06 15:57:48+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026608,1.6882173311287788e+18,1.400994245675258e+18,[]
@MoiraSeymour3 @ZaleskiLuke https://t.co/KkrUlYmlSc,1.6882168067694305e+18,2023-08-06 15:53:46+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026623,1.688213853837095e+18,1.375827388748026e+18,[]
"@seanmack1025 Former federal prosecutor Glenn Kirschner explained, how that usually is handled:
https://t.co/oz3fmEgQgq",1.68821472524544e+18,2023-08-06 15:45:30+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.026640,1.6881165517428695e+18,234536971.0,"[{'url': 'https://t.co/oz3fmEgQgq', 'expanded_url': 'https://www.youtube.com/watch?v=tG70UR4A9-8', 'display_url': 'youtube.com/watch?v=tG70UR…', 'indices': [96, 119]}]"
@snarkeecowgirl @MWincup20 @bbumobx @patrici06377446 @seattlejohn @joncoopertweets https://t.co/ggmJk9ln4P,1.688212298739925e+18,2023-08-06 15:35:52+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878510,1.6882118955081646e+18,1.5671947438720369e+18,[]
@Papi_B_Dubs https://t.co/VALnGhFriO,1.6882102857549947e+18,2023-08-06 15:27:52+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878549,1.6881431142281216e+18,3124541422.0,[]
@rex197878 https://t.co/CQppIbojSc,1.6882089528555192e+18,2023-08-06 15:22:34+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878579,1.6880290545936138e+18,1.5477730917862892e+18,[]
@EyeOfTheIdol @Jessicam6946 ...and they would pay happily! https://t.co/8dcfy4arVw,1.6881228057688596e+18,2023-08-06 09:40:15+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878624,1.6880060002702868e+18,8.17576439478358e+17,[]
@MadeInTheUSANJ https://t.co/EGIoTr707T,1.6881216572342477e+18,2023-08-06 09:35:41+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878654,1.6878237914250486e+18,8.870522667416166e+17,[]
@AmoneyResists https://t.co/hbgEDi6lXe,1.6881209541262295e+18,2023-08-06 09:32:53+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878661,1.6880974071526564e+18,7.398441979356447e+17,[]
@alyharrington74 @LqLana Indeed https://t.co/adSPrRlSv0,1.6881184349434225e+18,2023-08-06 09:22:53+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878686,1.6879184446191944e+18,564248912.0,[]
@LeitShelly @NBPT_John Yep https://t.co/nNiU7b40tf,1.688116955687895e+18,2023-08-06 09:17:00+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878701,1.6879570390608404e+18,1.6174127276092006e+18,[]
@FordJohnathan5 Indeed https://t.co/Bf1KJ0kly2,1.688116497070035e+18,2023-08-06 09:15:11+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878724,1.688004060874498e+18,8.219016812312986e+17,[]
@thedesertginger @Logically_JC Finally a sticker that says the truth... https://t.co/pI0E68jdlq,1.688115549576794e+18,2023-08-06 09:11:25+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878740,1.6880312451823534e+18,1.5220441983962644e+18,[]
@Blueliberals Of course! https://t.co/zmIx3I69o1,1.688113688476074e+18,2023-08-06 09:04:01+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878790,1.6881051274404946e+18,831282715.0,[]
@kathrynresists https://t.co/jX9Te89a2U,1.6881131934978867e+18,2023-08-06 09:02:03+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878798,1.688064937648902e+18,9.779541725563616e+17,[]
@TG22110 😁 https://t.co/OIN0hUARaG,1.688110050701693e+18,2023-08-06 08:49:34+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878842,1.6879834476445204e+18,1.2447953590979584e+18,[]
@martycomroe @WordswithSteph @LoflinMichelle ...and mashed potatoes! https://t.co/90uIeyWZQV,1.6881060648839414e+18,2023-08-06 08:33:44+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.878939,1.687992829694681e+18,19842272.0,[]
@llccar1 @7Veritas4 🥰 https://t.co/zbepZZBfJx,1.688103234970288e+18,2023-08-06 08:22:29+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.879019,1.6879328736454287e+18,1.0914772513491928e+18,[]
"@VABVOX He never listens to good advice, because he always thinks that he is the smartest person in the room. https://t.co/CuhlePA0hX",1.6881021139922166e+18,2023-08-06 08:18:02+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.879064,1.6878625368746476e+18,138168339.0,[]
@daviddunn177 https://t.co/NAluTiXesO,1.6880996773238538e+18,2023-08-06 08:08:21+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.879072,1.6879590894085652e+18,9.29350720889e+17,[]
"@highbrow_nobrow How did Abraham Lincoln define democracy?
According to Abraham Lincoln, democracy is a government of the people, by the people, and for the people.
Sounds like a popular vote to me...",1.6879000488419615e+18,2023-08-05 18:55:05+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.879139,1.6875352292069868e+18,4018888580.0,[]
@Rhondizzle3 https://t.co/HyxfOynYD4,1.687898666839769e+18,2023-08-05 18:49:36+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.879153,1.6878874946776635e+18,1.211081036328665e+18,[]
@oddemann https://t.co/qnOH7TekYU,1.687896170364846e+18,2023-08-05 18:39:41+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.879202,1.6878895590219162e+18,1.1950997919838577e+18,[]
@RikHavic https://t.co/bstKSzeP3k,1.6878949404565627e+18,2023-08-05 18:34:48+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.879220,1.687883088343208e+18,1.3664469429229568e+18,[]
@daviddunn177 https://t.co/c85vg6SWLu,1.6878933970952274e+18,2023-08-05 18:28:40+00:00,OntjaH,1.4587128586577592e+18,,2023-08-13 13:32:06.879238,1.687887485030871e+18,9.29350720889e+17,[]
"@Pmdiet13 @SpeakerMcCarthy @JoeBiden @GOP The evidence shows they don’t care about their children.

How else do you explain their willingness to force their children into a bankrupt Ponzi scheme like #SocialSecurity?

How do you explain taking our massive government loans today that those children need to pay back?",1.6907030175179284e+18,2023-08-13 12:33:05+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705127,1.6906098699998126e+18,1.3419609134405263e+18,[]
"@WonderingWhy98 @ChrisDJackson The Trump organization is a legitimate business with real product that they sell (primarily commercial real estate).

What “product” did the #BidenCrimeFamily sell?

Answer: political influence.",1.6905891256765235e+18,2023-08-13 05:00:31+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705149,1.6905885731273114e+18,1.602566370553733e+18,[]
"@mrjnc16 @ChrisDJackson Plenty of proof.

You just refuse to believe your own eyes and ears.",1.6905887024880353e+18,2023-08-13 04:58:50+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705160,1.690535006731477e+18,7.986655098311475e+17,[]
@ThePoliticalPom I can never understand how anyone could abandon a pet… it takes a special kind of self-centered narcissism to do such a thing and then live without crippling guilt.,1.6905539139953336e+18,2023-08-13 02:40:36+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705168,1.6905183784886927e+18,1.214546892492886e+18,[]
"@funder What if criminals are trying to get into your house?

How does a longer table help with that?",1.6905534704728678e+18,2023-08-13 02:38:50+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705176,1.690360949604012e+18,14247236.0,[]
@GavinNewsom https://t.co/GVuPRdU4EY,1.6905533281349222e+18,2023-08-13 02:38:17+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705184,1.690420574680662e+18,11347122.0,[]
@Victorshi2020 Maybe young people should start asking the right questions. https://t.co/ioONeel4nI,1.6905531309649592e+18,2023-08-13 02:37:30+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705191,1.690511693355303e+18,1.0844683874917908e+18,[]
@TristanSnell Good thing none of that happened.,1.6905529657219686e+18,2023-08-13 02:36:50+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705199,1.6904157382243328e+18,15801906.0,[]
@AaronParnas Only because you haven’t started asking the right questions. https://t.co/9Ow7BiAp3r,1.6905528084019364e+18,2023-08-13 02:36:13+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705206,1.6903953573126513e+18,3103505578.0,[]
@chrisdmowrey Maybe you should start asking the right questions then. https://t.co/QJflRanUt6,1.6905526137904865e+18,2023-08-13 02:35:26+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705214,1.6904083769314058e+18,2448356087.0,[]
"@WalshFreedom Who are you kidding? You just jumped on the next bandwagon that would pay you the most.

We all see right through you… you’re not fooling anyone.",1.690552364791423e+18,2023-08-13 02:34:27+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705221,1.6905056497826857e+18,236487888.0,[]
"@ChrisDJackson So you can be a corrupt politician who sells political influence to foreign governments… but all is okay if you go to church?

Sorry bud… faith and religion don’t work that way.",1.6905519912425144e+18,2023-08-13 02:32:58+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705229,1.6904848799248466e+18,20640982.0,[]
@davidhogg111 It’s not supposed to be a full time job.,1.6905516482868388e+18,2023-08-13 02:31:36+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705236,1.6904939533620388e+18,1915033663.0,[]
@krassenstein They are a corrupt family. They know they are getting wealthy on political influence. https://t.co/47Jmpkb9mX,1.6905467703573996e+18,2023-08-13 02:12:13+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705244,1.6904395081629327e+18,133938408.0,[]
"@POTUS Should children learn about porn and bondage sex in elementary school?

Or are you in favor of banning books?",1.6904264069776466e+18,2023-08-12 18:13:56+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705251,1.690392700405588e+18,1.3491490969096684e+18,[]
"@Nmacr56C @mmpadellan @JoeBiden @POTUS It’s the truth… funny thing is: I made this based on the rumors I was hearing back before the election… and everything has been completely proven since.

The recently released financial transactions is superb evidence.",1.6904259572307272e+18,2023-08-12 18:12:09+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705258,1.690424672779731e+18,1258317210.0,[]
"@EndG8tes Thanks - I can hear the music… just very difficult to make out words. 

Very powerful song… love it!",1.6904255579875983e+18,2023-08-12 18:10:34+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705265,1.6900211337631785e+18,1.6778177456170967e+18,[]
"@JeffDavies206 @davidmweissman Every single one of those jobs was a result of political influence - and the only thing he was capable of delivering was his father’s political influence.

Thank you for making my case.

(Correction: Hunter also deliver bags of money from corrupt foreign governments)",1.6904252094912348e+18,2023-08-12 18:09:11+00:00,TheYootopian,1.1063147026891776e+18,,2023-08-13 13:32:06.705272,1.6904237823041044e+18,468759217.0,[]
