combination_id,similarity_scores_mean,similarity_scores_std,similarity_scores_count,similarity_scores_relative,rouge1_fmeasure_mean,rouge1_fmeasure_std,rouge1_fmeasure_count,rouge1_fmeasure_relative,rouge1_recall_mean,rouge1_recall_std,rouge1_recall_count,rouge1_recall_relative,rouge1_precision_mean,rouge1_precision_std,rouge1_precision_count,rouge1_precision_relative,rouge2_fmeasure_mean,rouge2_fmeasure_std,rouge2_fmeasure_count,rouge2_fmeasure_relative,rouge2_recall_mean,rouge2_recall_std,rouge2_recall_count,rouge2_recall_relative,rouge2_precision_mean,rouge2_precision_std,rouge2_precision_count,rouge2_precision_relative,rougel_fmeasure_mean,rougel_fmeasure_std,rougel_fmeasure_count,rougel_fmeasure_relative,rougel_recall_mean,rougel_recall_std,rougel_recall_count,rougel_recall_relative,rougel_precision_mean,rougel_precision_std,rougel_precision_count,rougel_precision_relative,rouge_avg_impact
authenticity_markers|conflict_approach|content_triggers|controversy_handling|punctuation_style,0.7965,0.0594,2,0.0302,0.2678,0.0177,2,0.0568,0.336,0.0239,2,-0.0076,0.225,0.0354,2,0.0556,0.0825,0.009,2,0.0264,0.106,0.0269,2,0.0115,0.0684,0.0008,2,0.0239,0.1879,0.025,2,0.0371,0.2347,0.0009,2,-0.0162,0.1583,0.0354,2,0.038,0.0401
authenticity_markers|conflict_approach|content_triggers|emotional_expression|value_signals,0.7241,0.0096,2,-0.0422,0.1438,0.0243,2,-0.0672,0.1881,0.0554,2,-0.1555,0.1314,0.0617,2,-0.038,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.084,0.0113,2,-0.0668,0.1107,0.0362,2,-0.1402,0.0763,0.0335,2,-0.044,-0.06336666666666667
authenticity_markers|conflict_approach|content_triggers|general_decription|language_formality,0.7922,0.0152,2,0.0259,0.2012,0.0133,2,-0.0098,0.3544,0.0487,2,0.0108,0.1421,0.0209,2,-0.0273,0.0135,0.0191,2,-0.0426,0.0208,0.0295,2,-0.0737,0.01,0.0141,2,-0.0345,0.1606,0.0334,2,0.0098,0.2789,0.0016,2,0.028,0.1141,0.0328,2,-0.0062,-0.014199999999999999
authenticity_markers|conflict_approach|content_triggers|general_decription|punctuation_style,0.8297,0.0729,2,0.0634,0.2916,0.161,2,0.0806,0.3344,0.19,2,-0.0092,0.2586,0.1394,2,0.0892,0.1174,0.0696,2,0.0613,0.1352,0.0825,2,0.0407,0.1038,0.0602,2,0.0593,0.2375,0.0845,2,0.0867,0.2719,0.1016,2,0.021,0.211,0.0721,2,0.0907,0.0762
authenticity_markers|conflict_approach|content_triggers|general_decription|social_orientation,0.6906,0.1142,2,-0.0757,0.1737,0.0725,2,-0.0373,0.2983,0.1567,2,-0.0453,0.123,0.0454,2,-0.0464,0.0385,0.0544,2,-0.0176,0.0714,0.101,2,-0.0231,0.0263,0.0372,2,-0.0182,0.1533,0.1014,2,0.0025,0.267,0.2009,2,0.0161,0.1079,0.0669,2,-0.0124,-0.01746666666666667
authenticity_markers|conflict_approach|content_triggers|general_decription|stress_indicators,0.7952,0.0089,2,0.0289,0.2988,0.1185,2,0.0878,0.5125,0.1591,2,0.1689,0.2483,0.1674,2,0.0789,0.1367,0.0069,2,0.0806,0.2741,0.1781,2,0.1796,0.1073,0.0401,2,0.0628,0.2272,0.0476,2,0.0764,0.4176,0.2049,2,0.1667,0.1834,0.0941,2,0.0631,0.08159999999999999
authenticity_markers|conflict_approach|content_triggers|identity_projection|narrative_voice,0.682,0.0104,2,-0.0843,0.1185,0.0446,2,-0.0925,0.2818,0.1157,2,-0.0618,0.0847,0.0499,2,-0.0847,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0717,0.04,2,-0.0791,0.1576,0.0343,2,-0.0933,0.0523,0.0391,2,-0.068,-0.07590000000000001
authenticity_markers|conflict_approach|content_triggers|identity_projection|punctuation_style,0.7229,0.0479,4,-0.0434,0.1922,0.0809,4,-0.0188,0.31,0.1356,4,-0.0336,0.1432,0.0595,4,-0.0262,0.0426,0.0384,4,-0.0135,0.0755,0.0629,4,-0.019,0.0299,0.0278,4,-0.0146,0.1408,0.0598,4,-0.01,0.23,0.1027,4,-0.0209,0.104,0.0422,4,-0.0163,-0.014100000000000001
authenticity_markers|conflict_approach|content_triggers|identity_projection|value_signals,0.8121,0.086,2,0.0458,0.2729,0.0069,2,0.0619,0.4375,0.2652,2,0.0939,0.2337,0.078,2,0.0643,0.0715,0.018,2,0.0154,0.1106,0.0456,2,0.0161,0.064,0.0381,2,0.0195,0.2039,0.0259,2,0.0531,0.3365,0.2312,2,0.0856,0.1714,0.0404,2,0.0511,0.04346666666666666
authenticity_markers|conflict_approach|content_triggers|language_formality|social_orientation,0.6639,0.0974,2,-0.1024,0.1121,0.0183,2,-0.0989,0.1767,0.1036,2,-0.1669,0.0893,0.0084,2,-0.0801,0.0323,0.0456,2,-0.0238,0.0667,0.0943,2,-0.0278,0.0213,0.0301,2,-0.0232,0.0956,0.0416,2,-0.0552,0.1595,0.128,2,-0.0914,0.0734,0.014,2,-0.0469,-0.0593
authenticity_markers|conflict_approach|content_triggers|message_effectiveness|punctuation_style,0.7224,0.0126,2,-0.0439,0.1754,0.0783,2,-0.0356,0.2625,0.1591,2,-0.0811,0.1333,0.0471,2,-0.0361,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.1562,0.0511,2,0.0054,0.2312,0.1149,2,-0.0197,0.1194,0.0275,2,-0.0009,-0.028766666666666666
authenticity_markers|conflict_approach|content_triggers|narrative_voice|reaction_patterns,0.8486,0.0116,2,0.0823,0.1994,0.0382,2,-0.0116,0.5833,0.3536,2,0.2397,0.1338,0.0532,2,-0.0356,0.0571,0.0302,2,0.001,0.1588,0.0582,2,0.0643,0.0392,0.0277,2,-0.0053,0.1461,0.0603,2,-0.0047,0.3889,0.1571,2,0.138,0.1003,0.0602,2,-0.02,-0.0050999999999999995
authenticity_markers|conflict_approach|content_triggers|punctuation_style|value_signals,0.7817,0.0349,2,0.0154,0.2424,0.0857,2,0.0314,0.2966,0.098,2,-0.047,0.2051,0.0757,2,0.0357,0.0288,0.0116,2,-0.0273,0.0358,0.0152,2,-0.0587,0.0242,0.0094,2,-0.0203,0.1747,0.0671,2,0.0239,0.2137,0.0772,2,-0.0372,0.1479,0.0591,2,0.0276,0.009333333333333332
authenticity_markers|conflict_approach|content_triggers|reaction_patterns|value_signals,0.7553,0.065,2,-0.011,0.2216,0.1494,2,0.0106,0.2675,0.152,2,-0.0761,0.1906,0.141,2,0.0212,0.0338,0.0056,2,-0.0223,0.0426,0.0013,2,-0.0519,0.0283,0.0071,2,-0.0162,0.1381,0.1133,2,-0.0127,0.165,0.1202,2,-0.0859,0.1195,0.1047,2,-0.0008,-0.008133333333333333
authenticity_markers|conflict_approach|content_triggers|value_signals|vocabulary_range,0.8408,0.0372,2,0.0745,0.1795,0.1291,2,-0.0315,0.3698,0.0516,2,0.0262,0.127,0.1077,2,-0.0424,0.0471,0.0237,2,-0.009,0.1109,0.02,2,0.0164,0.0324,0.0215,2,-0.0121,0.117,0.0407,2,-0.0338,0.276,0.081,2,0.0251,0.0801,0.0414,2,-0.0402,-0.02476666666666667
authenticity_markers|conflict_approach|controversy_handling|general_decription|message_effectiveness,0.6689,0.0912,2,-0.0974,0.084,0.0355,2,-0.127,0.175,0.0354,2,-0.1686,0.0601,0.0362,2,-0.1093,0.0189,0.0267,2,-0.0372,0.0263,0.0372,2,-0.0682,0.0147,0.0208,2,-0.0298,0.084,0.0355,2,-0.0668,0.175,0.0354,2,-0.0759,0.0601,0.0362,2,-0.0602,-0.077
authenticity_markers|conflict_approach|controversy_handling|identity_projection|reaction_patterns,0.786,0.0609,2,0.0197,0.188,0.035,2,-0.023,0.45,0.0707,2,0.1064,0.1188,0.023,2,-0.0506,0.0435,0.0013,2,-0.0126,0.1111,0.0,2,0.0166,0.027,0.001,2,-0.0175,0.188,0.035,2,0.0372,0.45,0.0707,2,0.1991,0.1188,0.023,2,-0.0015,0.0005333333333333324
authenticity_markers|conflict_approach|controversy_handling|language_formality|opinion_expression,0.7684,0.1293,2,0.0021,0.154,0.1358,2,-0.057,0.3929,0.1515,2,0.0493,0.0995,0.095,2,-0.0699,0.037,0.0524,2,-0.0191,0.0769,0.1088,2,-0.0176,0.0244,0.0345,2,-0.0201,0.1361,0.1105,2,-0.0147,0.3571,0.101,2,0.1062,0.0876,0.0782,2,-0.0327,-0.030266666666666667
authenticity_markers|conflict_approach|controversy_handling|language_formality|value_signals,0.7665,0.0046,2,0.0002,0.2988,0.0036,2,0.0878,0.5938,0.1326,2,0.2502,0.2018,0.0124,2,0.0324,0.1225,0.0658,2,0.0664,0.2652,0.1906,2,0.1707,0.0804,0.0379,2,0.0359,0.2221,0.0347,2,0.0713,0.4479,0.162,2,0.197,0.1491,0.0124,2,0.0288,0.07516666666666667
authenticity_markers|conflict_approach|controversy_handling|message_effectiveness|punctuation_style,0.7687,0.0063,2,0.0024,0.3402,0.1429,2,0.1292,0.4435,0.2567,2,0.0999,0.2805,0.0855,2,0.1111,0.1505,0.0871,2,0.0944,0.201,0.1462,2,0.1065,0.1222,0.0574,2,0.0777,0.2634,0.1266,2,0.1126,0.3452,0.2189,2,0.0943,0.2164,0.0797,2,0.0961,0.11206666666666669
authenticity_markers|conflict_approach|controversy_handling|message_effectiveness|reaction_patterns,0.7891,0.0806,4,0.0228,0.2477,0.0953,4,0.0367,0.4008,0.1043,4,0.0572,0.1824,0.0778,4,0.013,0.0602,0.0513,4,0.0041,0.0913,0.0774,4,-0.0032,0.0451,0.039,4,0.0006,0.1419,0.0651,4,-0.0089,0.2257,0.0697,4,-0.0252,0.1053,0.054,4,-0.015,0.010633333333333335
authenticity_markers|conflict_approach|controversy_handling|narrative_voice|opinion_expression,0.7805,0.0073,2,0.0142,0.3296,0.0831,2,0.1186,0.4009,0.1583,2,0.0573,0.2837,0.0407,2,0.1143,0.1317,0.0658,2,0.0756,0.1639,0.1032,2,0.0694,0.1114,0.0444,2,0.0669,0.2401,0.0449,2,0.0893,0.2906,0.0967,2,0.0397,0.2074,0.016,2,0.0871,0.09449999999999999
authenticity_markers|conflict_approach|controversy_handling|narrative_voice|punctuation_style,0.7811,0.0113,2,0.0148,0.1775,0.1262,2,-0.0335,0.5,0.2357,2,0.1564,0.1088,0.0819,2,-0.0606,0.0341,0.0482,2,-0.022,0.0882,0.1248,2,-0.0063,0.0211,0.0299,2,-0.0234,0.1219,0.0476,2,-0.0289,0.3611,0.0393,2,0.1102,0.074,0.0328,2,-0.0463,-0.028133333333333333
authenticity_markers|conflict_approach|controversy_handling|punctuation_style|vocabulary_range,0.775,0.0144,2,0.0087,0.2146,0.0359,2,0.0036,0.3667,0.1886,2,0.0231,0.1585,0.0008,2,-0.0109,0.0347,0.0098,2,-0.0214,0.0627,0.0399,2,-0.0318,0.0251,0.0027,2,-0.0194,0.1341,0.0367,2,-0.0167,0.2333,0.1414,2,-0.0176,0.0981,0.0101,2,-0.0222,-0.011500000000000002
authenticity_markers|conflict_approach|controversy_handling|social_orientation|value_signals,0.7076,0.054,4,-0.0587,0.1142,0.0766,4,-0.0968,0.2535,0.1344,4,-0.0901,0.0758,0.0571,4,-0.0936,0.0227,0.0455,4,-0.0334,0.0385,0.0769,4,-0.056,0.0161,0.0323,4,-0.0284,0.1046,0.0848,4,-0.0462,0.2308,0.1565,4,-0.0201,0.0697,0.0621,4,-0.0506,-0.05879999999999999
authenticity_markers|conflict_approach|emotional_expression|general_decription|opinion_expression,0.8051,0.037,2,0.0388,0.1471,0.0416,2,-0.0639,0.308,0.1705,2,-0.0356,0.0984,0.018,2,-0.071,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.1127,0.0485,2,-0.0381,0.2411,0.1641,2,-0.0098,0.0749,0.0251,2,-0.0454,-0.0527
authenticity_markers|conflict_approach|emotional_expression|general_decription|social_orientation,0.7094,0.0309,2,-0.0569,0.1177,0.0049,2,-0.0933,0.2408,0.0946,2,-0.1028,0.0816,0.0162,2,-0.0878,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0883,0.0037,2,-0.0625,0.1806,0.0709,2,-0.0703,0.0612,0.0121,2,-0.0591,-0.07063333333333333
authenticity_markers|conflict_approach|emotional_expression|general_decription|value_signals,0.7457,0.0466,2,-0.0206,0.1106,0.0132,2,-0.1004,0.254,0.0449,2,-0.0896,0.0708,0.0073,2,-0.0986,0.013,0.0184,2,-0.0431,0.0294,0.0416,2,-0.0651,0.0083,0.0118,2,-0.0362,0.078,0.0029,2,-0.0728,0.1786,0.0168,2,-0.0723,0.0499,0.001,2,-0.0704,-0.07210000000000001
authenticity_markers|conflict_approach|emotional_expression|language_formality|reaction_patterns,0.7399,0.04,2,-0.0264,0.2814,0.1186,2,0.0704,0.3144,0.0675,2,-0.0292,0.2626,0.1496,2,0.0932,0.0392,0.0196,2,-0.0169,0.0436,0.0128,2,-0.0509,0.0368,0.0237,2,-0.0077,0.1363,0.0531,2,-0.0145,0.1529,0.0276,2,-0.098,0.1269,0.0686,2,0.0066,0.013000000000000003
authenticity_markers|conflict_approach|emotional_expression|message_effectiveness|narrative_voice,0.8404,0.0183,2,0.0741,0.3517,0.0044,2,0.1407,0.555,0.1748,2,0.2114,0.268,0.0472,2,0.0986,0.1333,0.0494,2,0.0772,0.2267,0.1508,2,0.1322,0.0979,0.0206,2,0.0534,0.2425,0.0464,2,0.0917,0.3953,0.1986,2,0.1444,0.1816,0.005,2,0.0613,0.1032
authenticity_markers|conflict_approach|emotional_expression|narrative_voice|reaction_patterns,0.8191,0.0854,2,0.0528,0.2612,0.1269,2,0.0502,0.5238,0.2694,2,0.1802,0.174,0.0829,2,0.0046,0.0909,0.1286,2,0.0348,0.1923,0.272,2,0.0978,0.0595,0.0842,2,0.015,0.2436,0.1021,2,0.0928,0.4881,0.2189,2,0.2372,0.1623,0.0664,2,0.042,0.05926666666666666
authenticity_markers|conflict_approach|emotional_expression|narrative_voice|stress_indicators,0.6915,0.014,2,-0.0748,0.1747,0.1155,2,-0.0363,0.2619,0.1347,2,-0.0817,0.1323,0.0958,2,-0.0371,0.0811,0.1147,2,0.025,0.1154,0.1632,2,0.0209,0.0625,0.0884,2,0.018,0.1258,0.1122,2,-0.025,0.1845,0.1431,2,-0.0664,0.0961,0.0903,2,-0.0242,-0.0121
authenticity_markers|conflict_approach|emotional_expression|opinion_expression|reaction_patterns,0.7361,0.0696,2,-0.0302,0.1392,0.0958,2,-0.0718,0.2348,0.1145,2,-0.1088,0.1002,0.0759,2,-0.0692,0.0179,0.0253,2,-0.0382,0.0278,0.0393,2,-0.0667,0.0132,0.0186,2,-0.0313,0.1219,0.0714,2,-0.0289,0.2085,0.0773,2,-0.0424,0.0874,0.0578,2,-0.0329,-0.0463
authenticity_markers|conflict_approach|emotional_expression|reaction_patterns|social_orientation,0.8607,0.0038,2,0.0944,0.2546,0.0337,2,0.0436,0.2917,0.0589,2,-0.0519,0.2267,0.0176,2,0.0573,0.0391,0.0181,2,-0.017,0.0455,0.024,2,-0.049,0.0344,0.0142,2,-0.0101,0.1399,0.0528,2,-0.0109,0.1616,0.0714,2,-0.0893,0.1237,0.0403,2,0.0034,0.005233333333333333
authenticity_markers|conflict_approach|general_decription|identity_projection|narrative_voice,0.7337,0.0836,4,-0.0326,0.1018,0.0532,4,-0.1092,0.3278,0.2117,4,-0.0158,0.0678,0.0353,4,-0.1016,0.0136,0.0159,4,-0.0425,0.034,0.0527,4,-0.0605,0.0102,0.012,4,-0.0343,0.0764,0.0356,4,-0.0744,0.2323,0.128,4,-0.0186,0.0531,0.0323,4,-0.0672,-0.07536666666666667
authenticity_markers|conflict_approach|general_decription|identity_projection|vocabulary_range,0.7714,0.0883,2,0.0051,0.1406,0.048,2,-0.0704,0.2399,0.0065,2,-0.1037,0.1024,0.0473,2,-0.067,0.0137,0.0194,2,-0.0424,0.0312,0.0442,2,-0.0633,0.0088,0.0124,2,-0.0357,0.0797,0.0004,2,-0.0711,0.1438,0.0462,2,-0.1071,0.0567,0.0071,2,-0.0636,-0.0613
authenticity_markers|conflict_approach|general_decription|language_formality|message_effectiveness,0.8654,0.0512,2,0.0991,0.3699,0.0787,2,0.1589,0.5687,0.2059,2,0.2251,0.2765,0.0375,2,0.1071,0.1846,0.0531,2,0.1285,0.2923,0.1305,2,0.1978,0.1363,0.0283,2,0.0918,0.3271,0.1393,2,0.1763,0.511,0.2875,2,0.2601,0.2424,0.0857,2,0.1221,0.15456666666666666
authenticity_markers|conflict_approach|general_decription|message_effectiveness|vocabulary_range,0.7227,0.0318,2,-0.0436,0.1194,0.0422,2,-0.0916,0.4667,0.1886,2,0.1231,0.0723,0.0338,2,-0.0971,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.1045,0.0211,2,-0.0463,0.4333,0.2357,2,0.1824,0.0627,0.0202,2,-0.0576,-0.06466666666666666
authenticity_markers|conflict_approach|general_decription|narrative_voice|opinion_expression,0.7543,0.0682,2,-0.012,0.1884,0.0522,2,-0.0226,0.247,0.0547,2,-0.0966,0.1525,0.0474,2,-0.0169,0.0435,0.0615,2,-0.0126,0.0556,0.0786,2,-0.0389,0.0357,0.0505,2,-0.0088,0.1159,0.0353,2,-0.0349,0.1518,0.0379,2,-0.0991,0.0939,0.0317,2,-0.0264,-0.023366666666666664
authenticity_markers|conflict_approach|general_decription|narrative_voice|reaction_patterns,0.7706,0.0271,2,0.0043,0.244,0.0731,2,0.033,0.2676,0.0839,2,-0.076,0.2242,0.0645,2,0.0548,0.0177,0.025,2,-0.0384,0.0196,0.0277,2,-0.0749,0.0161,0.0228,2,-0.0284,0.1735,0.0006,2,0.0227,0.1899,0.0034,2,-0.061,0.1597,0.0014,2,0.0394,0.005766666666666669
authenticity_markers|conflict_approach|general_decription|opinion_expression|value_signals,0.8158,0.0164,2,0.0495,0.3259,0.1346,2,0.1149,0.5875,0.3005,2,0.2439,0.2262,0.0842,2,0.0568,0.1593,0.1075,2,0.1032,0.3214,0.2525,2,0.2269,0.1063,0.0672,2,0.0618,0.3259,0.1346,2,0.1751,0.5875,0.3005,2,0.3366,0.2262,0.0842,2,0.1059,0.13106666666666666
authenticity_markers|conflict_approach|general_decription|stress_indicators|value_signals,0.7879,0.001,2,0.0216,0.1267,0.0303,2,-0.0843,0.5079,0.0898,2,0.1643,0.0734,0.0219,2,-0.096,0.0192,0.0272,2,-0.0369,0.0625,0.0884,2,-0.032,0.0114,0.0161,2,-0.0331,0.1004,0.0675,2,-0.0504,0.3651,0.1122,2,0.1142,0.0589,0.0424,2,-0.0614,-0.0572
authenticity_markers|conflict_approach|identity_projection|language_formality|narrative_voice,0.8372,0.0075,2,0.0709,0.201,0.0069,2,-0.01,0.3864,0.0964,2,0.0428,0.1386,0.0192,2,-0.0308,0.0659,0.0354,2,0.0098,0.1214,0.0303,2,0.0269,0.0462,0.029,2,0.0017,0.1618,0.0624,2,0.011,0.2955,0.0321,2,0.0446,0.1136,0.0546,2,-0.0067,0.0035999999999999995
authenticity_markers|conflict_approach|identity_projection|message_effectiveness|vocabulary_range,0.7478,0.0154,2,-0.0185,0.1345,0.1397,2,-0.0765,0.1596,0.155,2,-0.184,0.1168,0.1259,2,-0.0526,0.0345,0.0488,2,-0.0216,0.04,0.0566,2,-0.0545,0.0303,0.0429,2,-0.0142,0.1179,0.1162,2,-0.0329,0.1404,0.1278,2,-0.1105,0.1021,0.1051,2,-0.0182,-0.043666666666666666
authenticity_markers|conflict_approach|identity_projection|narrative_voice|opinion_expression,0.8198,0.0083,2,0.0535,0.2517,0.0247,2,0.0407,0.2733,0.026,2,-0.0703,0.2333,0.0236,2,0.0639,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.1304,0.006,2,-0.0204,0.1415,0.0061,2,-0.1094,0.1208,0.0059,2,0.0005,-0.011933333333333332
authenticity_markers|conflict_approach|identity_projection|narrative_voice|social_orientation,0.8697,0.0259,2,0.1034,0.3498,0.0481,2,0.1388,0.4544,0.1252,2,0.1108,0.2873,0.0135,2,0.1179,0.1663,0.1439,2,0.1102,0.2287,0.2173,2,0.1342,0.1315,0.1059,2,0.087,0.2164,0.0083,2,0.0656,0.2791,0.0498,2,0.0282,0.1785,0.0094,2,0.0582,0.10486666666666666
authenticity_markers|conflict_approach|identity_projection|opinion_expression|stress_indicators,0.7751,0.0308,2,0.0088,0.1371,0.0171,2,-0.0739,0.2619,0.1347,2,-0.0817,0.0972,0.004,2,-0.0722,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.1066,0.0181,2,-0.0442,0.2054,0.1136,2,-0.0455,0.0752,0.0003,2,-0.0451,-0.058066666666666676
authenticity_markers|conflict_approach|identity_projection|reaction_patterns|stress_indicators,0.8439,0.0597,2,0.0776,0.2535,0.0353,2,0.0425,0.5205,0.301,2,0.1769,0.1768,0.007,2,0.0074,0.0796,0.071,2,0.0235,0.1986,0.2243,2,0.1041,0.0513,0.0397,2,0.0068,0.1584,0.0624,2,0.0076,0.3436,0.2683,2,0.0927,0.108,0.0241,2,-0.0123,0.024533333333333334
authenticity_markers|conflict_approach|identity_projection|social_orientation|vocabulary_range,0.8002,0.0303,2,0.0339,0.239,0.0905,2,0.028,0.3374,0.0467,2,-0.0062,0.1896,0.0945,2,0.0202,0.0284,0.004,2,-0.0277,0.042,0.0049,2,-0.0525,0.0221,0.006,2,-0.0224,0.1383,0.0187,2,-0.0125,0.2013,0.0228,2,-0.0496,0.108,0.0286,2,-0.0123,-0.004066666666666666
authenticity_markers|conflict_approach|identity_projection|stress_indicators|value_signals,0.8127,0.0019,2,0.0464,0.2133,0.0412,2,0.0023,0.3129,0.1232,2,-0.0307,0.1647,0.013,2,-0.0047,0.0312,0.0442,2,-0.0249,0.0526,0.0744,2,-0.0419,0.0222,0.0314,2,-0.0223,0.2002,0.0598,2,0.0494,0.2968,0.146,2,0.0459,0.1536,0.0287,2,0.0333,0.008933333333333333
authenticity_markers|conflict_approach|language_formality|narrative_voice|reaction_patterns,0.8128,0.0163,2,0.0465,0.2282,0.0608,2,0.0172,0.4048,0.2357,2,0.0612,0.1646,0.0186,2,-0.0048,0.0385,0.0544,2,-0.0176,0.05,0.0707,2,-0.0445,0.0312,0.0442,2,-0.0133,0.1403,0.0413,2,-0.0105,0.25,0.1515,2,-0.0009,0.101,0.0143,2,-0.0193,-0.003633333333333334
authenticity_markers|conflict_approach|language_formality|reaction_patterns|social_orientation,0.7251,0.0466,2,-0.0412,0.1975,0.0743,2,-0.0135,0.3056,0.2041,2,-0.038,0.1523,0.0293,2,-0.0171,0.0149,0.0211,2,-0.0412,0.0167,0.0236,2,-0.0778,0.0135,0.0191,2,-0.031,0.1129,0.0367,2,-0.0379,0.1734,0.1083,2,-0.0775,0.0876,0.0122,2,-0.0327,-0.030866666666666667
authenticity_markers|conflict_approach|language_formality|reaction_patterns|vocabulary_range,0.7636,0.1746,2,-0.0027,0.2171,0.1152,2,0.0061,0.7045,0.2893,2,0.3609,0.1285,0.0708,2,-0.0409,0.1757,0.0996,2,0.1196,0.6143,0.2626,2,0.5198,0.1027,0.0604,2,0.0582,0.1872,0.073,2,0.0364,0.6136,0.1607,2,0.3627,0.1106,0.0456,2,-0.0097,0.05403333333333334
authenticity_markers|conflict_approach|language_formality|stress_indicators|value_signals,0.7293,0.046,2,-0.037,0.1856,0.0911,2,-0.0254,0.2812,0.1326,2,-0.0624,0.1385,0.0693,2,-0.0309,0.0169,0.024,2,-0.0392,0.0256,0.0363,2,-0.0689,0.0127,0.0179,2,-0.0318,0.1053,0.0632,2,-0.0455,0.1594,0.0928,2,-0.0915,0.0786,0.0479,2,-0.0417,-0.036699999999999997
authenticity_markers|conflict_approach|language_formality|value_signals|vocabulary_range,0.6463,0.0799,2,-0.12,0.1265,0.0474,2,-0.0845,0.3857,0.2626,2,0.0421,0.0768,0.0229,2,-0.0926,0.0417,0.0589,2,-0.0144,0.1667,0.2357,2,0.0722,0.0238,0.0337,2,-0.0207,0.1265,0.0474,2,-0.0243,0.3857,0.2626,2,0.1348,0.0768,0.0229,2,-0.0435,-0.04106666666666667
authenticity_markers|conflict_approach|message_effectiveness|reaction_patterns|social_orientation,0.8653,0.0475,2,0.099,0.3287,0.1929,2,0.1177,0.5833,0.3536,2,0.2397,0.2289,0.1325,2,0.0595,0.142,0.1442,2,0.0859,0.263,0.2709,2,0.1685,0.0972,0.0982,2,0.0527,0.2437,0.1815,2,0.0929,0.4333,0.33,2,0.1824,0.1696,0.1251,2,0.0493,0.09883333333333333
authenticity_markers|conflict_approach|message_effectiveness|value_signals|vocabulary_range,0.784,0.0963,2,0.0177,0.3397,0.1795,2,0.1287,0.4024,0.2918,2,0.0588,0.3055,0.1031,2,0.1361,0.1533,0.1246,2,0.0972,0.1891,0.1826,2,0.0946,0.1329,0.087,2,0.0884,0.3124,0.171,2,0.1616,0.3708,0.2749,2,0.1199,0.2803,0.1004,2,0.16,0.12916666666666665
authenticity_markers|conflict_approach|narrative_voice|opinion_expression|reaction_patterns,0.7441,0.0515,2,-0.0222,0.1924,0.0225,2,-0.0186,0.355,0.003,2,0.0114,0.1324,0.0208,2,-0.037,0.1173,0.0801,2,0.0612,0.2163,0.1292,2,0.1218,0.0806,0.0574,2,0.0361,0.1924,0.0225,2,0.0416,0.355,0.003,2,0.1041,0.1324,0.0208,2,0.0121,0.028066666666666667
authenticity_markers|conflict_approach|narrative_voice|reaction_patterns|social_orientation,0.7395,0.116,2,-0.0268,0.1071,0.0311,2,-0.1039,0.2103,0.0798,2,-0.1333,0.072,0.0186,2,-0.0974,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0909,0.0083,2,-0.0599,0.1769,0.0326,2,-0.074,0.0613,0.0035,2,-0.059,-0.0733
authenticity_markers|conflict_approach|narrative_voice|reaction_patterns|value_signals,0.8038,0.0182,2,0.0375,0.1883,0.1047,2,-0.0227,0.5621,0.4622,2,0.2185,0.1147,0.0554,2,-0.0547,0.0317,0.0032,2,-0.0244,0.0938,0.0442,2,-0.0007,0.0194,0.0003,2,-0.0251,0.1412,0.0785,2,-0.0096,0.4216,0.3466,2,0.1707,0.086,0.0416,2,-0.0343,-0.0189
authenticity_markers|conflict_approach|opinion_expression|punctuation_style|stress_indicators,0.7781,0.0946,2,0.0118,0.2326,0.0751,2,0.0216,0.5573,0.4689,2,0.2137,0.1596,0.015,2,-0.0098,0.0687,0.06,2,0.0126,0.2042,0.2416,2,0.1097,0.0435,0.0307,2,-0.001,0.1712,0.0609,2,0.0204,0.414,0.3574,2,0.1631,0.117,0.015,2,-0.0033,0.0182
authenticity_markers|conflict_approach|opinion_expression|reaction_patterns|social_orientation,0.7803,0.0013,2,0.014,0.2216,0.0515,2,0.0106,0.2778,0.0786,2,-0.0658,0.1846,0.0366,2,0.0152,0.033,0.0466,2,-0.0231,0.0429,0.0606,2,-0.0516,0.0268,0.0379,2,-0.0177,0.1616,0.0452,2,0.0108,0.2028,0.0668,2,-0.0481,0.1345,0.0331,2,0.0142,-0.0005666666666666662
